AllPara,isExist1,Pass1,Score_1,isExist2,Pass2,Score_2,isExist3,isExist4,isExist5,Pass5,Score_5,isExist6,Pass6,Score_6,isExist7,Pass7,Score_7,isExist8,Pass8,Score_8,isExist9,CountExist,CountPass,TotalExistPercent,ExistPassPercent
1_20_0.75_75_14.csv,Y,No,1.1495463875418823,N,,,N,N,N,,,Y,No,1.1818788125536963,Y,No,1.0322748429572712,N,,,N,3,0,0.3333333333333333,0.0
1_20_0.75_75_16.csv,Y,No,1.1495463875418823,N,,,N,N,N,,,Y,No,1.1818788125536963,Y,No,1.0322748429572712,N,,,N,3,0,0.3333333333333333,0.0
1_20_0.75_75_18.csv,Y,No,1.1495463875418823,N,,,N,N,N,,,Y,No,1.1818788125536963,Y,No,1.0322748429572712,N,,,N,3,0,0.3333333333333333,0.0
1_20_0.75_75_20.csv,Y,No,1.1495463875418823,N,,,N,N,N,,,Y,No,1.1818788125536963,Y,No,1.0322748429572712,N,,,N,3,0,0.3333333333333333,0.0
1_20_0.75_75_4.csv,Y,No,1.1495463875418823,N,,,N,N,N,,,Y,No,1.1818788125536963,Y,No,1.0322748429572712,N,,,N,3,0,0.3333333333333333,0.0
1_20_0.75_75_6.csv,Y,No,1.1495463875418823,N,,,N,N,N,,,Y,No,1.1818788125536963,Y,No,1.0322748429572712,N,,,N,3,0,0.3333333333333333,0.0
1_20_0.75_75_8.csv,Y,No,1.1495463875418823,N,,,N,N,N,,,Y,No,1.1818788125536963,Y,No,1.0322748429572712,N,,,N,3,0,0.3333333333333333,0.0
3_20_0.75_75_10.csv,Y,No,1.1495463875418823,N,,,N,N,N,,,Y,No,1.1818788125536963,Y,No,1.0322748429572712,N,,,N,3,0,0.3333333333333333,0.0
3_20_0.75_75_12.csv,Y,No,1.1495463875418823,N,,,N,N,N,,,Y,No,1.1818788125536963,Y,No,1.0322748429572712,N,,,N,3,0,0.3333333333333333,0.0
3_20_0.75_75_14.csv,Y,No,1.1495463875418823,N,,,N,N,N,,,Y,No,1.1818788125536963,Y,No,1.0322748429572712,N,,,N,3,0,0.3333333333333333,0.0
3_20_0.75_75_16.csv,Y,No,1.1495463875418823,N,,,N,N,N,,,Y,No,1.1818788125536963,Y,No,1.0322748429572712,N,,,N,3,0,0.3333333333333333,0.0
3_20_0.75_75_18.csv,Y,No,1.1495463875418823,N,,,N,N,N,,,Y,No,1.1818788125536963,Y,No,1.0322748429572712,N,,,N,3,0,0.3333333333333333,0.0
3_20_0.75_75_20.csv,Y,No,1.1495463875418823,N,,,N,N,N,,,Y,No,1.1818788125536963,Y,No,1.0322748429572712,N,,,N,3,0,0.3333333333333333,0.0
