AllPara,isExist1,Pass1,Score_1,isExist2,Pass2,Score_2,isExist3,Pass3,Score_3,isExist4,Pass4,Score_4,isExist5,Pass5,Score_5,isExist6,Pass6,Score_6,isExist7,Pass7,Score_7,CountExist,CountPass,TotalExistPercent,ExistPassPercent
2_20_1_50_4.csv,Y,No,0.1418948995423283,N,,,N,,,N,,,N,,,N,,,N,,,1,0,0.14285714285714285,0.0
2_20_1_75_4.csv,Y,No,0.10358557149967132,N,,,N,,,N,,,Y,No,-0.12486860468875975,N,,,N,,,2,0,0.2857142857142857,0.0
2_20_1_150_4.csv,Y,No,0.06814779986851571,N,,,N,,,N,,,Y,No,-0.11441207913541475,N,,,N,,,2,0,0.2857142857142857,0.0
1_20_0.75_50_10.csv,Y,No,0.4836158326515498,Y,No,-0.10123501760989467,N,,,N,,,Y,No,-0.6221705681570225,N,,,N,,,3,0,0.42857142857142855,0.0
1_20_0.75_50_12.csv,Y,No,0.4836158326515498,Y,No,-0.10123501760989467,N,,,N,,,Y,No,-0.6221705681570225,N,,,N,,,3,0,0.42857142857142855,0.0
1_20_0.75_50_14.csv,Y,No,0.4836158326515498,Y,No,-0.10123501760989467,N,,,N,,,Y,No,-0.6221705681570225,N,,,N,,,3,0,0.42857142857142855,0.0
1_20_0.75_50_16.csv,Y,No,0.4836158326515498,Y,No,-0.10123501760989467,N,,,N,,,Y,No,-0.6221705681570225,N,,,N,,,3,0,0.42857142857142855,0.0
1_20_0.75_50_18.csv,Y,No,0.4836158326515498,Y,No,-0.10123501760989467,N,,,N,,,Y,No,-0.6221705681570225,N,,,N,,,3,0,0.42857142857142855,0.0
1_20_0.75_50_20.csv,Y,No,0.4836158326515498,Y,No,-0.10123501760989467,N,,,N,,,Y,No,-0.6221705681570225,N,,,N,,,3,0,0.42857142857142855,0.0
1_20_0.75_50_4.csv,Y,No,0.4836158326515498,Y,No,-0.10123501760989467,N,,,N,,,Y,No,-0.6221705681570225,N,,,N,,,3,0,0.42857142857142855,0.0
1_20_0.75_50_6.csv,Y,No,0.4836158326515498,Y,No,-0.10123501760989467,N,,,N,,,Y,No,-0.6221705681570225,N,,,N,,,3,0,0.42857142857142855,0.0
1_20_0.75_50_8.csv,Y,No,0.4836158326515498,Y,No,-0.10123501760989467,N,,,N,,,Y,No,-0.6221705681570225,N,,,N,,,3,0,0.42857142857142855,0.0
3_20_0.75_50_10.csv,Y,No,0.4836158326515498,Y,No,-0.10123501760989467,N,,,N,,,Y,No,-0.6221705681570225,N,,,N,,,3,0,0.42857142857142855,0.0
3_20_0.75_50_12.csv,Y,No,0.4836158326515498,Y,No,-0.10123501760989467,N,,,N,,,Y,No,-0.6221705681570225,N,,,N,,,3,0,0.42857142857142855,0.0
3_20_0.75_50_14.csv,Y,No,0.4836158326515498,Y,No,-0.10123501760989467,N,,,N,,,Y,No,-0.6221705681570225,N,,,N,,,3,0,0.42857142857142855,0.0
3_20_0.75_50_16.csv,Y,No,0.4836158326515498,Y,No,-0.10123501760989467,N,,,N,,,Y,No,-0.6221705681570225,N,,,N,,,3,0,0.42857142857142855,0.0
3_20_0.75_50_18.csv,Y,No,0.4836158326515498,Y,No,-0.10123501760989467,N,,,N,,,Y,No,-0.6221705681570225,N,,,N,,,3,0,0.42857142857142855,0.0
3_20_0.75_50_20.csv,Y,No,0.4836158326515498,Y,No,-0.10123501760989467,N,,,N,,,Y,No,-0.6221705681570225,N,,,N,,,3,0,0.42857142857142855,0.0
3_20_0.75_50_4.csv,Y,No,0.4836158326515498,Y,No,-0.10123501760989467,N,,,N,,,Y,No,-0.6221705681570225,N,,,N,,,3,0,0.42857142857142855,0.0
