AllPara,isExist1,Pass1,Score_1,isExist2,isExist3,isExist4,Pass4,Score_4,isExist5,Pass5,Score_5,CountExist,CountPass,TotalExistPercent,ExistPassPercent
1_120_1.75_150_16.csv,Y,No,1.1504352554753645,N,N,N,,,N,,,1,0,0.2,0.0
1_120_1.75_150_18.csv,Y,No,1.1504352554753645,N,N,N,,,N,,,1,0,0.2,0.0
1_120_1.75_150_20.csv,Y,No,1.1504352554753645,N,N,N,,,N,,,1,0,0.2,0.0
1_120_1.75_150_4.csv,Y,No,1.1504352554753645,N,N,N,,,N,,,1,0,0.2,0.0
1_120_1.75_150_6.csv,Y,No,1.1504352554753645,N,N,N,,,N,,,1,0,0.2,0.0
1_120_1.75_150_8.csv,Y,No,1.1504352554753645,N,N,N,,,N,,,1,0,0.2,0.0
3_120_1.75_150_10.csv,Y,No,1.1504352554753645,N,N,N,,,N,,,1,0,0.2,0.0
3_120_1.75_150_12.csv,Y,No,1.1504352554753645,N,N,N,,,N,,,1,0,0.2,0.0
3_120_1.75_150_14.csv,Y,No,1.1504352554753645,N,N,N,,,N,,,1,0,0.2,0.0
3_120_1.75_150_16.csv,Y,No,1.1504352554753645,N,N,N,,,N,,,1,0,0.2,0.0
3_120_1.75_150_18.csv,Y,No,1.1504352554753645,N,N,N,,,N,,,1,0,0.2,0.0
3_120_1.75_150_20.csv,Y,No,1.1504352554753645,N,N,N,,,N,,,1,0,0.2,0.0
3_120_1.75_150_4.csv,Y,No,1.1504352554753645,N,N,N,,,N,,,1,0,0.2,0.0
3_120_1.75_150_6.csv,Y,No,1.1504352554753645,N,N,N,,,N,,,1,0,0.2,0.0
3_120_1.75_150_8.csv,Y,No,1.1504352554753645,N,N,N,,,N,,,1,0,0.2,0.0
1_20_0.75_125_10.csv,Y,No,1.0897541609954906,N,N,Y,No,1.0370828760154276,N,,,2,0,0.4,0.0
1_20_0.75_125_12.csv,Y,No,1.0897541609954906,N,N,Y,No,1.0370828760154276,N,,,2,0,0.4,0.0
1_20_0.75_125_14.csv,Y,No,1.0897541609954906,N,N,Y,No,1.0370828760154276,N,,,2,0,0.4,0.0
1_20_0.75_125_16.csv,Y,No,1.0897541609954906,N,N,Y,No,1.0370828760154276,N,,,2,0,0.4,0.0
1_20_0.75_125_18.csv,Y,No,1.0897541609954906,N,N,Y,No,1.0370828760154276,N,,,2,0,0.4,0.0
1_20_0.75_125_20.csv,Y,No,1.0897541609954906,N,N,Y,No,1.0370828760154276,N,,,2,0,0.4,0.0
1_20_0.75_125_4.csv,Y,No,1.0897541609954906,N,N,Y,No,1.0370828760154276,N,,,2,0,0.4,0.0
1_20_0.75_125_6.csv,Y,No,1.0897541609954906,N,N,Y,No,1.0370828760154276,N,,,2,0,0.4,0.0
1_20_0.75_125_8.csv,Y,No,1.0897541609954906,N,N,Y,No,1.0370828760154276,N,,,2,0,0.4,0.0
