AllPara,isExist1,Pass1,Score_1,isExist2,Pass2,Score_2,isExist3,Pass3,Score_3,isExist4,Pass4,Score_4,isExist5,Pass5,Score_5,CountExist,CountPass,TotalExistPercent,ExistPassPercent
2_40_0.75_50_4.csv,Y,No,1.250729403361188,Y,No,1.1116209228591873,Y,No,1.0535970552231033,N,,,N,,,3,0,0.6,0.0
2_40_1_50_4.csv,Y,No,1.2480371398503534,Y,No,1.1063913776784449,N,,,N,,,N,,,2,0,0.4,0.0
2_40_1.5_50_10.csv,Y,No,1.1369700175400017,Y,No,1.0429134435823075,N,,,N,,,N,,,2,0,0.4,0.0
2_40_1.5_75_10.csv,Y,No,1.1602332653798522,Y,No,1.0472842058030103,N,,,Y,No,1.0333149234533343,N,,,3,0,0.6,0.0
2_40_1.75_50_12.csv,Y,No,1.1473317746098461,Y,No,1.0469460231776888,N,,,N,,,N,,,2,0,0.4,0.0
2_40_1.75_50_14.csv,Y,No,1.1473317746098461,Y,No,1.0469460231776888,N,,,N,,,N,,,2,0,0.4,0.0
2_40_1.75_50_16.csv,Y,No,1.1473317746098461,Y,No,1.0469460231776888,N,,,N,,,N,,,2,0,0.4,0.0
2_40_1.75_50_18.csv,Y,No,1.1473317746098461,Y,No,1.0469460231776888,N,,,N,,,N,,,2,0,0.4,0.0
2_40_1.75_50_20.csv,Y,No,1.1473317746098461,Y,No,1.0469460231776888,N,,,N,,,N,,,2,0,0.4,0.0
2_40_1.75_75_12.csv,Y,No,1.1582834088615594,Y,No,1.0431329178468922,N,,,N,,,N,,,2,0,0.4,0.0
2_40_1.75_75_14.csv,Y,No,1.1582834088615594,Y,No,1.0431329178468922,N,,,N,,,N,,,2,0,0.4,0.0
2_40_1.75_75_16.csv,Y,No,1.1582834088615594,Y,No,1.0431329178468922,N,,,N,,,N,,,2,0,0.4,0.0
2_40_1.75_75_18.csv,Y,No,1.1582834088615594,Y,No,1.0431329178468922,N,,,N,,,N,,,2,0,0.4,0.0
2_40_1.75_75_20.csv,Y,No,1.1582834088615594,Y,No,1.0431329178468922,N,,,N,,,N,,,2,0,0.4,0.0
2_40_1.5_75_12.csv,Y,No,1.1545622003151519,Y,No,1.0504469187738,N,,,Y,No,1.0325943103985884,N,,,3,0,0.6,0.0
2_40_1.5_75_14.csv,Y,No,1.1545622003151519,Y,No,1.0481865196323619,N,,,N,,,N,,,2,0,0.4,0.0
2_40_1.5_75_16.csv,Y,No,1.1545622003151519,Y,No,1.0481865196323619,N,,,N,,,N,,,2,0,0.4,0.0
2_40_1.5_75_18.csv,Y,No,1.1545622003151519,Y,No,1.0481865196323619,N,,,N,,,N,,,2,0,0.4,0.0
2_40_1.5_75_20.csv,Y,No,1.1545622003151519,Y,No,1.0481865196323619,N,,,N,,,N,,,2,0,0.4,0.0
2_40_1.75_50_10.csv,Y,No,1.1490071085229854,Y,No,1.0469460097452052,N,,,N,,,N,,,2,0,0.4,0.0
2_40_1.75_75_10.csv,Y,No,1.160255559466595,Y,No,1.0431329590067044,N,,,N,,,N,,,2,0,0.4,0.0
2_40_1.25_75_8.csv,Y,No,1.145604434027635,Y,No,1.059992883562375,N,,,Y,No,1.0380104145249753,N,,,3,0,0.6,0.0
2_40_1.75_50_8.csv,Y,No,1.1473241724375662,Y,No,1.0507403521479892,N,,,Y,No,1.0498075513811047,N,,,3,0,0.6,0.0
2_40_1.5_50_12.csv,Y,No,1.1286651223106186,Y,No,1.0459521270002095,N,,,N,,,N,,,2,0,0.4,0.0
2_40_1.5_50_14.csv,Y,No,1.1286651223106186,Y,No,1.043988087128077,N,,,N,,,N,,,2,0,0.4,0.0
2_40_1.5_50_16.csv,Y,No,1.1286651223106186,Y,No,1.043988087128077,N,,,N,,,N,,,2,0,0.4,0.0
2_40_1.5_50_18.csv,Y,No,1.1286651223106186,Y,No,1.043988087128077,N,,,N,,,N,,,2,0,0.4,0.0
2_40_1.5_50_20.csv,Y,No,1.1286651223106186,Y,No,1.043988087128077,N,,,N,,,N,,,2,0,0.4,0.0
2_40_1.75_75_8.csv,Y,No,1.1583893752932108,Y,No,1.0470368149424136,N,,,Y,No,1.045502377680166,N,,,3,0,0.6,0.0
2_40_1_75_4.csv,Y,No,1.2582900406012056,Y,No,1.118776304560048,N,,,N,,,N,,,2,0,0.4,0.0
2_40_1_50_6.csv,Y,No,1.200117289872833,Y,No,1.1018721940124836,N,,,N,,,N,,,2,0,0.4,0.0
2_40_1.25_75_10.csv,Y,No,1.1406913960768534,Y,No,1.059992843719796,N,,,Y,No,1.0290482808739723,N,,,3,0,0.6,0.0
2_40_1.25_75_12.csv,Y,No,1.1406913960768534,Y,No,1.063370555709478,N,,,Y,No,1.029048268178205,N,,,3,0,0.6,0.0
2_40_1.25_75_14.csv,Y,No,1.1406913960768534,Y,No,1.0608398035337392,N,,,Y,No,1.0290482626528248,N,,,3,0,0.6,0.0
2_40_1.25_75_16.csv,Y,No,1.1406913960768534,Y,No,1.0608398035337392,N,,,Y,No,1.0290482626528248,N,,,3,0,0.6,0.0
2_40_1.25_75_18.csv,Y,No,1.1406913960768534,Y,No,1.0608398035337392,N,,,Y,No,1.0290482626528248,N,,,3,0,0.6,0.0
2_40_1.25_75_20.csv,Y,No,1.1406913960768534,Y,No,1.0608398035337392,N,,,Y,No,1.0290482626528248,N,,,3,0,0.6,0.0
2_40_1.5_75_4.csv,Y,No,1.1434595038678543,N,,,N,,,N,,,N,,,1,0,0.2,0.0
2_40_1_100_4.csv,Y,No,1.2342436417490839,Y,No,1.090972317345406,N,,,N,,,N,,,2,0,0.4,0.0
2_40_1.25_75_4.csv,Y,No,1.1302634080121157,Y,No,1.0878408178193162,N,,,N,,,N,,,2,0,0.4,0.0
2_40_1_50_10.csv,Y,No,1.1523425131852254,Y,No,1.0659374188169464,N,,,N,,,N,,,2,0,0.4,0.0
2_40_1.5_50_4.csv,Y,No,1.1147276833141684,N,,,N,,,N,,,N,,,1,0,0.2,0.0
2_40_0.75_50_6.csv,Y,No,1.2100041726410748,Y,No,1.0828826773222004,N,,,N,,,N,,,2,0,0.4,0.0
2_40_0.75_75_4.csv,Y,No,1.2459633635515506,Y,No,1.1272951971923035,N,,,N,,,N,,,2,0,0.4,0.0
2_40_1.25_50_8.csv,Y,No,1.1262714111589287,Y,No,1.051239026174602,N,,,N,,,N,,,2,0,0.4,0.0
2_40_1.75_50_6.csv,Y,No,1.23946618068818,Y,No,1.0807630912246775,N,,,N,,,N,,,2,0,0.4,0.0
2_40_1.75_75_6.csv,Y,No,1.2657600230353634,Y,No,1.0775195327025293,N,,,N,,,N,,,2,0,0.4,0.0
2_60_1.25_50_4.csv,Y,No,1.2032987714337566,Y,No,1.133874814055969,Y,No,1.0961410162029572,Y,No,1.0497393248049656,N,,,4,0,0.8,0.0
2_40_1.5_75_8.csv,Y,No,1.1568949635437051,Y,No,1.050039510945573,N,,,Y,No,1.0422538658376945,N,,,3,0,0.6,0.0
2_60_1.25_75_4.csv,Y,No,1.2032613265373773,Y,No,1.1338748204114228,Y,No,1.096141018337888,Y,No,1.0497393463479034,N,,,4,0,0.8,0.0
2_20_1.75_50_4.csv,Y,No,1.1692240763303998,N,,,N,,,Y,No,1.0920689186315007,N,,,2,0,0.4,0.0
2_40_1.75_50_4.csv,Y,No,1.2950226317946294,Y,No,1.1196073018962287,N,,,N,,,N,,,2,0,0.4,0.0
2_40_1_50_12.csv,Y,No,1.148311978228434,Y,No,1.0659374516869662,N,,,N,,,N,,,2,0,0.4,0.0
2_40_1_50_14.csv,Y,No,1.148311978228434,Y,No,1.0659374516869662,N,,,N,,,N,,,2,0,0.4,0.0
2_40_1_50_16.csv,Y,No,1.148311978228434,Y,No,1.0659374516869662,N,,,N,,,N,,,2,0,0.4,0.0
2_40_1_50_18.csv,Y,No,1.148311978228434,Y,No,1.0659374516869662,N,,,N,,,N,,,2,0,0.4,0.0
2_40_1_50_20.csv,Y,No,1.148311978228434,Y,No,1.0659374516869662,N,,,N,,,N,,,2,0,0.4,0.0
2_40_1.75_75_4.csv,Y,No,1.3377038084837007,Y,No,1.089158435251408,N,,,N,,,N,,,2,0,0.4,0.0
2_40_1_50_8.csv,Y,No,1.1477745843195324,Y,No,1.0652653137321506,N,,,N,,,N,,,2,0,0.4,0.0
