AllPara,isExist1,Pass1,Score_1,isExist2,Pass2,Score_2,isExist3,Pass3,Score_3,isExist4,Pass4,Score_4,isExist5,Pass5,Score_5,isExist6,Pass6,Score_6,isExist7,Pass7,Score_7,isExist8,Pass8,Score_8,isExist9,Pass9,Score_9,CountExist,CountPass,TotalExistPercent,ExistPassPercent
2_40_1.5_50_4.csv,Y,Yes,0.8460409572777866,Y,No,0.35966305376684277,N,,,N,,,N,,,Y,Yes,1.219228609703779,Y,No,0.29616444388800084,N,,,N,,,4,2,0.4444444444444444,0.5
2_40_1.5_75_4.csv,Y,Yes,0.9676183871324028,Y,No,0.34362801084094236,N,,,N,,,N,,,Y,Yes,1.2192277980438,Y,No,0.3631732781041905,N,,,N,,,4,2,0.4444444444444444,0.5
2_120_1.75_100_10.csv,Y,Yes,2.1160019115801667,Y,No,-0.039181956983748996,N,,,Y,No,0.3880083732055436,N,,,N,,,Y,No,0.3905825490491434,Y,No,-0.890163251075958,N,,,5,1,0.5555555555555556,0.2
2_120_1.75_50_10.csv,Y,Yes,2.1160019115801667,Y,No,-0.039181956983748996,N,,,Y,No,0.3880083732055436,N,,,N,,,Y,No,0.3905825490491434,Y,No,-0.890163251075958,N,,,5,1,0.5555555555555556,0.2
2_120_1.75_75_10.csv,Y,Yes,2.1160019115801667,Y,No,-0.039181956983748996,N,,,Y,No,0.3880083732055436,N,,,N,,,Y,No,0.3905825490491434,Y,No,-0.890163251075958,N,,,5,1,0.5555555555555556,0.2
2_40_1.5_125_4.csv,Y,Yes,1.4356252028968999,Y,No,0.4100823599941634,N,,,N,,,N,,,Y,Yes,1.613013512045096,Y,No,0.16799956670074562,N,,,N,,,4,2,0.4444444444444444,0.5
2_120_1.75_100_4.csv,Y,Yes,2.177481338767699,Y,No,-0.19515188969034117,N,,,N,,,N,,,N,,,Y,No,0.027330875473742626,N,,,N,,,3,1,0.3333333333333333,0.3333333333333333
2_120_1.75_50_4.csv,Y,Yes,2.177481338767699,Y,No,-0.19515188969034117,N,,,N,,,N,,,N,,,Y,No,0.027330875473742626,N,,,N,,,3,1,0.3333333333333333,0.3333333333333333
2_120_1.75_75_4.csv,Y,Yes,2.177481338767699,Y,No,-0.19515188969034117,N,,,N,,,N,,,N,,,Y,No,0.027330875473742626,N,,,N,,,3,1,0.3333333333333333,0.3333333333333333
2_40_1.5_150_4.csv,Y,Yes,1.6006654316013709,Y,No,0.05957506077780242,N,,,N,,,N,,,Y,Yes,1.2192285791148123,Y,No,0.22225987987476747,N,,,N,,,4,2,0.4444444444444444,0.5
2_60_1.25_50_4.csv,Y,Yes,2.8519858564457814,Y,No,-0.16532372350096705,N,,,N,,,N,,,Y,Yes,2.669898276717983,Y,No,0.3906417016077922,Y,No,-0.17287540943318563,N,,,5,2,0.5555555555555556,0.4
2_40_1.75_50_4.csv,Y,Yes,1.0961858165358784,Y,No,-0.4203584719652259,N,,,N,,,N,,,Y,Yes,1.3907979652614852,Y,Yes,1.142267588788794,Y,No,-0.04591847409606147,N,,,5,3,0.5555555555555556,0.6
2_40_1.75_75_4.csv,Y,Yes,1.0961858165358784,Y,No,-0.4321642005672374,N,,,N,,,N,,,Y,Yes,1.390797335901088,Y,Yes,1.0570642549388114,Y,No,0.0012489061460415599,N,,,5,3,0.5555555555555556,0.6
2_120_1.75_100_6.csv,Y,Yes,2.60648095732904,Y,No,0.01638163332201701,N,,,Y,No,0.046849725835988384,N,,,N,,,Y,No,0.07004674579015983,N,,,N,,,4,1,0.4444444444444444,0.25
2_120_1.75_50_6.csv,Y,Yes,2.60648095732904,Y,No,0.01638163332201701,N,,,Y,No,0.046849725835988384,N,,,N,,,Y,No,0.07004674579015983,N,,,N,,,4,1,0.4444444444444444,0.25
2_120_1.75_75_6.csv,Y,Yes,2.60648095732904,Y,No,0.01638163332201701,N,,,Y,No,0.046849725835988384,N,,,N,,,Y,No,0.07004674579015983,N,,,N,,,4,1,0.4444444444444444,0.25
2_40_1.5_50_6.csv,Y,Yes,1.9830195442427496,Y,No,0.181025601088559,N,,,N,,,N,,,Y,Yes,1.2564776883764732,Y,No,0.36917691555251786,N,,,N,,,4,2,0.4444444444444444,0.5
1_40_1.75_150_10.csv,Y,Yes,1.3054532049363916,Y,No,0.4667285008510215,N,,,N,,,N,,,N,,,N,,,N,,,N,,,2,1,0.2222222222222222,0.5
1_40_1.75_150_12.csv,Y,Yes,1.3054532049363916,Y,No,0.4667285008510215,N,,,N,,,N,,,N,,,N,,,N,,,N,,,2,1,0.2222222222222222,0.5
1_40_1.75_150_14.csv,Y,Yes,1.3054532049363916,Y,No,0.4667285008510215,N,,,N,,,N,,,N,,,N,,,N,,,N,,,2,1,0.2222222222222222,0.5
1_40_1.75_150_16.csv,Y,Yes,1.3054532049363916,Y,No,0.4667285008510215,N,,,N,,,N,,,N,,,N,,,N,,,N,,,2,1,0.2222222222222222,0.5
1_40_1.75_150_18.csv,Y,Yes,1.3054532049363916,Y,No,0.4667285008510215,N,,,N,,,N,,,N,,,N,,,N,,,N,,,2,1,0.2222222222222222,0.5
1_40_1.75_150_20.csv,Y,Yes,1.3054532049363916,Y,No,0.4667285008510215,N,,,N,,,N,,,N,,,N,,,N,,,N,,,2,1,0.2222222222222222,0.5
1_40_1.75_150_4.csv,Y,Yes,1.3054532049363916,Y,No,0.4667285008510215,N,,,N,,,N,,,N,,,N,,,N,,,N,,,2,1,0.2222222222222222,0.5
1_40_1.75_150_6.csv,Y,Yes,1.3054532049363916,Y,No,0.4667285008510215,N,,,N,,,N,,,N,,,N,,,N,,,N,,,2,1,0.2222222222222222,0.5
1_40_1.75_150_8.csv,Y,Yes,1.3054532049363916,Y,No,0.4667285008510215,N,,,N,,,N,,,N,,,N,,,N,,,N,,,2,1,0.2222222222222222,0.5
3_40_1.75_150_10.csv,Y,Yes,1.3054532049363916,Y,No,0.4667285008510215,N,,,N,,,N,,,N,,,N,,,N,,,N,,,2,1,0.2222222222222222,0.5
3_40_1.75_150_12.csv,Y,Yes,1.3054532049363916,Y,No,0.4667285008510215,N,,,N,,,N,,,N,,,N,,,N,,,N,,,2,1,0.2222222222222222,0.5
3_40_1.75_150_14.csv,Y,Yes,1.3054532049363916,Y,No,0.4667285008510215,N,,,N,,,N,,,N,,,N,,,N,,,N,,,2,1,0.2222222222222222,0.5
3_40_1.75_150_16.csv,Y,Yes,1.3054532049363916,Y,No,0.4667285008510215,N,,,N,,,N,,,N,,,N,,,N,,,N,,,2,1,0.2222222222222222,0.5
3_40_1.75_150_18.csv,Y,Yes,1.3054532049363916,Y,No,0.4667285008510215,N,,,N,,,N,,,N,,,N,,,N,,,N,,,2,1,0.2222222222222222,0.5
