AllPara,isExist1,Pass1,Score_1,isExist2,Pass2,Score_2,isExist3,Pass3,Score_3,isExist4,Pass4,Score_4,isExist5,Pass5,Score_5,CountExist,CountPass,TotalExistPercent,ExistPassPercent
2_20_2_50_4.csv,Y,Yes,4.542334542303248,Y,No,1.266176848706239,N,,,Y,Yes,1.6732650743639754,N,,,3,2,0.6,0.6666666666666666
2_20_2_75_4.csv,Y,Yes,3.4854434439968376,Y,No,0.9234330918179168,N,,,Y,Yes,1.7070817994843914,N,,,3,2,0.6,0.6666666666666666
2_20_1.75_50_8.csv,Y,Yes,2.2033525475602214,Y,No,0.3833837234001242,N,,,Y,No,1.107862969584315,N,,,3,1,0.6,0.3333333333333333
2_20_1.75_50_10.csv,Y,Yes,2.073853531660727,Y,No,0.3070084643903758,N,,,Y,No,1.1078621397921367,N,,,3,1,0.6,0.3333333333333333
2_20_1.25_50_4.csv,Y,Yes,4.939233511353442,Y,Yes,1.546968723353865,N,,,N,,,N,,,2,2,0.4,1.0
1_20_1.25_50_10.csv,Y,Yes,2.6581512958122153,N,,,N,,,N,,,N,,,1,1,0.2,1.0
1_20_1.25_50_12.csv,Y,Yes,2.6581512958122153,N,,,N,,,N,,,N,,,1,1,0.2,1.0
1_20_1.25_50_14.csv,Y,Yes,2.6581512958122153,N,,,N,,,N,,,N,,,1,1,0.2,1.0
1_20_1.25_50_16.csv,Y,Yes,2.6581512958122153,N,,,N,,,N,,,N,,,1,1,0.2,1.0
1_20_1.25_50_18.csv,Y,Yes,2.6581512958122153,N,,,N,,,N,,,N,,,1,1,0.2,1.0
1_20_1.25_50_20.csv,Y,Yes,2.6581512958122153,N,,,N,,,N,,,N,,,1,1,0.2,1.0
1_20_1.25_50_4.csv,Y,Yes,2.6581512958122153,N,,,N,,,N,,,N,,,1,1,0.2,1.0
1_20_1.25_50_6.csv,Y,Yes,2.6581512958122153,N,,,N,,,N,,,N,,,1,1,0.2,1.0
1_20_1.25_50_8.csv,Y,Yes,2.6581512958122153,N,,,N,,,N,,,N,,,1,1,0.2,1.0
3_20_1.25_50_10.csv,Y,Yes,2.6581512958122153,N,,,N,,,N,,,N,,,1,1,0.2,1.0
3_20_1.25_50_12.csv,Y,Yes,2.6581512958122153,N,,,N,,,N,,,N,,,1,1,0.2,1.0
3_20_1.25_50_14.csv,Y,Yes,2.6581512958122153,N,,,N,,,N,,,N,,,1,1,0.2,1.0
3_20_1.25_50_16.csv,Y,Yes,2.6581512958122153,N,,,N,,,N,,,N,,,1,1,0.2,1.0
3_20_1.25_50_18.csv,Y,Yes,2.6581512958122153,N,,,N,,,N,,,N,,,1,1,0.2,1.0
3_20_1.25_50_20.csv,Y,Yes,2.6581512958122153,N,,,N,,,N,,,N,,,1,1,0.2,1.0
3_20_1.25_50_4.csv,Y,Yes,2.6581512958122153,N,,,N,,,N,,,N,,,1,1,0.2,1.0
3_20_1.25_50_6.csv,Y,Yes,2.6581512958122153,N,,,N,,,N,,,N,,,1,1,0.2,1.0
3_20_1.25_50_8.csv,Y,Yes,2.6581512958122153,N,,,N,,,N,,,N,,,1,1,0.2,1.0
2_20_1.25_50_10.csv,Y,Yes,2.572686358849947,N,,,N,,,N,,,N,,,1,1,0.2,1.0
2_20_1.25_50_12.csv,Y,Yes,2.572686358849947,N,,,N,,,N,,,N,,,1,1,0.2,1.0
2_20_1.25_50_14.csv,Y,Yes,2.572686358849947,N,,,N,,,N,,,N,,,1,1,0.2,1.0
2_20_1.25_50_16.csv,Y,Yes,2.572686358849947,N,,,N,,,N,,,N,,,1,1,0.2,1.0
2_20_1.25_50_18.csv,Y,Yes,2.572686358849947,N,,,N,,,N,,,N,,,1,1,0.2,1.0
2_20_1.25_50_20.csv,Y,Yes,2.572686358849947,N,,,N,,,N,,,N,,,1,1,0.2,1.0
2_20_1.25_50_8.csv,Y,Yes,2.572686358849947,N,,,N,,,N,,,N,,,1,1,0.2,1.0
2_20_1.75_50_12.csv,Y,Yes,2.007287823788518,Y,No,0.30700877049731046,N,,,Y,No,1.1078623092013495,N,,,3,1,0.6,0.3333333333333333
2_20_1.75_50_14.csv,Y,Yes,2.007287823788518,Y,No,0.30700877049731046,N,,,Y,No,1.1078623092013495,N,,,3,1,0.6,0.3333333333333333
2_20_1.75_50_16.csv,Y,Yes,2.007287823788518,Y,No,0.30700877049731046,N,,,Y,No,1.1078623092013495,N,,,3,1,0.6,0.3333333333333333
2_20_1.75_50_18.csv,Y,Yes,2.007287823788518,Y,No,0.30700877049731046,N,,,Y,No,1.1078623092013495,N,,,3,1,0.6,0.3333333333333333
2_20_1.75_50_20.csv,Y,Yes,2.007287823788518,Y,No,0.30700877049731046,N,,,Y,No,1.1078623092013495,N,,,3,1,0.6,0.3333333333333333
2_20_1.75_50_4.csv,Y,Yes,4.626576218524598,Y,No,1.0620066653258935,N,,,N,,,N,,,2,1,0.4,0.5
2_20_1_50_4.csv,Y,Yes,3.4958181396594434,Y,Yes,3.057768034810179,Y,No,1.1971316999849462,Y,No,0.5127339004810628,N,,,4,2,0.8,0.5
2_20_1.25_50_6.csv,Y,Yes,2.7849533716761488,Y,Yes,1.6598652732884092,N,,,N,,,N,,,2,2,0.4,1.0
2_20_1.5_50_8.csv,Y,Yes,2.33308077521712,Y,No,0.6353803707240547,N,,,Y,No,0.6382846468499761,N,,,3,1,0.6,0.3333333333333333
2_20_2_50_10.csv,Y,Yes,3.5998443640120383,Y,No,0.8001464970872436,N,,,Y,Yes,1.915240359979435,N,,,3,2,0.6,0.6666666666666666
2_20_2_50_8.csv,Y,Yes,4.2490894066149645,Y,No,0.9183485958639795,N,,,Y,Yes,1.9152393853705059,N,,,3,2,0.6,0.6666666666666666
2_20_1.5_50_10.csv,Y,Yes,2.2374712645042654,Y,No,0.46986214431951834,N,,,Y,No,0.6382845581520897,N,,,3,1,0.6,0.3333333333333333
2_20_1.5_50_12.csv,Y,Yes,2.2374712645042654,Y,No,0.46986214431951834,N,,,Y,No,0.6382845581520897,N,,,3,1,0.6,0.3333333333333333
2_20_1.5_50_14.csv,Y,Yes,2.2374712645042654,Y,No,0.46986214431951834,N,,,Y,No,0.6382845581520897,N,,,3,1,0.6,0.3333333333333333
2_20_1.5_50_16.csv,Y,Yes,2.2374712645042654,Y,No,0.46986214431951834,N,,,Y,No,0.6382845581520897,N,,,3,1,0.6,0.3333333333333333
2_20_1.5_50_18.csv,Y,Yes,2.2374712645042654,Y,No,0.46986214431951834,N,,,Y,No,0.6382845581520897,N,,,3,1,0.6,0.3333333333333333
2_20_1.5_50_20.csv,Y,Yes,2.2374712645042654,Y,No,0.46986214431951834,N,,,Y,No,0.6382845581520897,N,,,3,1,0.6,0.3333333333333333
1_20_1_50_10.csv,Y,Yes,3.423893034474976,Y,No,0.6131772550910123,N,,,N,,,N,,,2,1,0.4,0.5
1_20_1_50_12.csv,Y,Yes,3.423893034474976,Y,No,0.6131772550910123,N,,,N,,,N,,,2,1,0.4,0.5
1_20_1_50_14.csv,Y,Yes,3.423893034474976,Y,No,0.6131772550910123,N,,,N,,,N,,,2,1,0.4,0.5
1_20_1_50_16.csv,Y,Yes,3.423893034474976,Y,No,0.6131772550910123,N,,,N,,,N,,,2,1,0.4,0.5
1_20_1_50_18.csv,Y,Yes,3.423893034474976,Y,No,0.6131772550910123,N,,,N,,,N,,,2,1,0.4,0.5
1_20_1_50_20.csv,Y,Yes,3.423893034474976,Y,No,0.6131772550910123,N,,,N,,,N,,,2,1,0.4,0.5
1_20_1_50_4.csv,Y,Yes,3.423893034474976,Y,No,0.6131772550910123,N,,,N,,,N,,,2,1,0.4,0.5
1_20_1_50_6.csv,Y,Yes,3.423893034474976,Y,No,0.6131772550910123,N,,,N,,,N,,,2,1,0.4,0.5
1_20_1_50_8.csv,Y,Yes,3.423893034474976,Y,No,0.6131772550910123,N,,,N,,,N,,,2,1,0.4,0.5
