AllPara,isExist1,Pass1,Score_1,isExist2,Pass2,Score_2,isExist3,Pass3,Score_3,isExist4,Pass4,Score_4,isExist5,Pass5,Score_5,isExist6,Pass6,Score_6,isExist7,Pass7,Score_7,CountExist,CountPass,TotalExistPercent,ExistPassPercent
2_40_1.5_50_4.csv,Y,No,0.0356525038191403,N,,,Y,No,0.28231001421089663,N,,,Y,No,-0.05372890260372238,N,,,N,,,3,0,0.42857142857142855,0.0
2_120_1.75_100_10.csv,Y,No,0.05451617063317508,N,,,Y,No,0.29767299136896935,N,,,Y,No,0.33958442079919465,N,,,N,,,3,0,0.42857142857142855,0.0
2_120_1.75_50_10.csv,Y,No,0.05451617063317508,N,,,Y,No,0.29767299136896935,N,,,Y,No,0.33958442079919465,N,,,N,,,3,0,0.42857142857142855,0.0
2_120_1.75_75_10.csv,Y,No,0.05451617063317508,N,,,Y,No,0.29767299136896935,N,,,Y,No,0.33958442079919465,N,,,N,,,3,0,0.42857142857142855,0.0
2_40_1.5_75_4.csv,Y,No,0.05091881921552652,N,,,Y,No,0.13604156195787334,N,,,Y,No,-0.02081018953031788,N,,,N,,,3,0,0.42857142857142855,0.0
2_40_1.5_125_4.csv,Y,No,0.018152675929522143,N,,,Y,No,0.26297505340096694,N,,,Y,No,0.030671492072722184,N,,,N,,,3,0,0.42857142857142855,0.0
2_40_1.5_150_4.csv,Y,No,0.06067144195753407,N,,,Y,No,0.40987901168283053,N,,,Y,No,-0.09003573992397182,N,,,N,,,3,0,0.42857142857142855,0.0
2_120_1.75_100_4.csv,Y,No,0.1717832458918963,N,,,N,,,N,,,Y,No,-0.01575308893015816,N,,,N,,,2,0,0.2857142857142857,0.0
2_120_1.75_50_4.csv,Y,No,0.1717832458918963,N,,,N,,,N,,,Y,No,-0.01575308893015816,N,,,N,,,2,0,0.2857142857142857,0.0
2_120_1.75_75_4.csv,Y,No,0.1717832458918963,N,,,N,,,N,,,Y,No,-0.01575308893015816,N,,,N,,,2,0,0.2857142857142857,0.0
2_60_1_50_4.csv,Y,No,0.41252313490770465,N,,,Y,No,0.13644475463664713,N,,,Y,Yes,0.8069840842309286,Y,No,-0.22779717616832443,N,,,4,1,0.5714285714285714,0.25
2_120_1.75_100_6.csv,Y,No,0.06416956202035524,N,,,Y,No,0.010385215382017013,N,,,Y,No,0.033765498744651734,N,,,N,,,3,0,0.42857142857142855,0.0
2_120_1.75_50_6.csv,Y,No,0.06416956202035524,N,,,Y,No,0.010385215382017013,N,,,Y,No,0.033765498744651734,N,,,N,,,3,0,0.42857142857142855,0.0
2_120_1.75_75_6.csv,Y,No,0.06416956202035524,N,,,Y,No,0.010385215382017013,N,,,Y,No,0.033765498744651734,N,,,N,,,3,0,0.42857142857142855,0.0
2_120_1.75_100_12.csv,Y,No,0.023729471985535103,N,,,Y,No,0.1845664892204053,N,,,Y,No,0.32283194264928256,N,,,N,,,3,0,0.42857142857142855,0.0
2_120_1.75_50_12.csv,Y,No,0.023729471985535103,N,,,Y,No,0.1845664892204053,N,,,Y,No,0.32283194264928256,N,,,N,,,3,0,0.42857142857142855,0.0
2_120_1.75_75_12.csv,Y,No,0.023729471985535103,N,,,Y,No,0.1845664892204053,N,,,Y,No,0.32283194264928256,N,,,N,,,3,0,0.42857142857142855,0.0
2_120_1.75_100_14.csv,Y,No,0.0252520011533394,N,,,Y,No,0.1731273548204903,N,,,Y,No,0.322831854292391,N,,,N,,,3,0,0.42857142857142855,0.0
2_120_1.75_50_14.csv,Y,No,0.0252520011533394,N,,,Y,No,0.1731273548204903,N,,,Y,No,0.322831854292391,N,,,N,,,3,0,0.42857142857142855,0.0
2_120_1.75_75_14.csv,Y,No,0.0252520011533394,N,,,Y,No,0.1731273548204903,N,,,Y,No,0.322831854292391,N,,,N,,,3,0,0.42857142857142855,0.0
2_120_1.75_125_10.csv,Y,No,0.07251993349654297,N,,,Y,No,0.29767304925810795,N,,,Y,No,0.3395844138559057,N,,,N,,,3,0,0.42857142857142855,0.0
2_60_1.5_50_8.csv,Y,No,0.41084589191224896,N,,,Y,No,0.23741126604298352,N,,,Y,No,0.1953677571151332,N,,,N,,,3,0,0.42857142857142855,0.0
2_60_1.5_75_8.csv,Y,No,0.41084589191224896,N,,,Y,No,0.23741126604298352,N,,,Y,No,0.1953677571151332,N,,,N,,,3,0,0.42857142857142855,0.0
2_60_1.5_50_10.csv,Y,No,0.2761864208297788,N,,,Y,No,0.49079498482986417,N,,,Y,No,0.33258084811347893,N,,,N,,,3,0,0.42857142857142855,0.0
2_60_1.5_75_10.csv,Y,No,0.2761864208297788,N,,,Y,No,0.49079498482986417,N,,,Y,No,0.33258084811347893,N,,,N,,,3,0,0.42857142857142855,0.0
2_60_1.25_50_4.csv,Y,Yes,0.5271621059514416,Y,Yes,0.77026220960287,N,,,N,,,Y,No,0.3946053526600271,Y,No,-0.23296641656976352,N,,,4,2,0.5714285714285714,0.5
2_120_1.75_150_10.csv,Y,No,0.07537043385603738,N,,,Y,No,0.29767294370391306,N,,,Y,No,0.3395844853671491,N,,,N,,,3,0,0.42857142857142855,0.0
