AllPara,isExist1,Pass1,Score_1,isExist2,Pass2,Score_2,isExist3,Pass3,Score_3,isExist4,Pass4,Score_4,isExist5,Pass5,Score_5,isExist6,Pass6,Score_6,isExist7,Pass7,Score_7,CountExist,CountPass,TotalExistPercent,ExistPassPercent
2_40_1.5_50_4.csv,Y,No,1.4431738501097493,N,,,Y,Yes,2.2775039790244276,N,,,Y,Yes,1.574994775868947,N,,,N,,,3,2,0.42857142857142855,0.6666666666666666
2_120_1.75_100_10.csv,Y,No,0.8950799483828707,N,,,Y,No,1.409501299262676,N,,,Y,Yes,2.755918215455049,N,,,N,,,3,1,0.42857142857142855,0.3333333333333333
2_120_1.75_50_10.csv,Y,No,0.8950799483828707,N,,,Y,No,1.409501299262676,N,,,Y,Yes,2.755918215455049,N,,,N,,,3,1,0.42857142857142855,0.3333333333333333
2_120_1.75_75_10.csv,Y,No,0.8950799483828707,N,,,Y,No,1.409501299262676,N,,,Y,Yes,2.755918215455049,N,,,N,,,3,1,0.42857142857142855,0.3333333333333333
2_40_1.5_75_4.csv,Y,No,1.4830409468994283,N,,,Y,Yes,2.227771699699423,N,,,Y,Yes,1.7121116017191669,N,,,N,,,3,2,0.42857142857142855,0.6666666666666666
2_40_1.5_125_4.csv,Y,No,1.4181464298132662,N,,,Y,Yes,3.1723855021344196,N,,,Y,Yes,2.168639780489896,N,,,N,,,3,2,0.42857142857142855,0.6666666666666666
2_40_1.5_150_4.csv,Y,Yes,1.5732854766344204,N,,,Y,Yes,2.189210437603742,N,,,Y,No,1.2637044588849213,N,,,N,,,3,2,0.42857142857142855,0.6666666666666666
2_120_1.75_100_4.csv,Y,No,1.00652720055669,N,,,N,,,N,,,Y,Yes,1.6521925783456686,N,,,N,,,2,1,0.2857142857142857,0.5
2_120_1.75_50_4.csv,Y,No,1.00652720055669,N,,,N,,,N,,,Y,Yes,1.6521925783456686,N,,,N,,,2,1,0.2857142857142857,0.5
2_120_1.75_75_4.csv,Y,No,1.00652720055669,N,,,N,,,N,,,Y,Yes,1.6521925783456686,N,,,N,,,2,1,0.2857142857142857,0.5
2_60_1_50_4.csv,Y,No,1.4230655344884096,N,,,Y,Yes,1.509589694893085,N,,,Y,Yes,4.041437907911353,Y,No,0.6622232940264464,N,,,4,2,0.5714285714285714,0.5
