Para1,InSample1_Annual_RateOfReturn,OutSample1_Annual_RateOfReturn,Pass1,Para2,InSample2_Annual_RateOfReturn,OutSample2_Annual_RateOfReturn,Pass2,Para3,InSample3_Annual_RateOfReturn,OutSample3_Annual_RateOfReturn,Pass3,Para4,InSample4_Annual_RateOfReturn,OutSample4_Annual_RateOfReturn,Pass4,Para5,Pass5
1_20_2_175_20.csv,0.16405015,0.02341523551082179,Yes,1_60_0.75_100_12.csv,0.3670033785628013,0.019601739670070204,Yes,,,,,2_40_0.75_50_4.csv,0.5053298801443337,0.04380717618372923,Yes,,
1_20_2_175_4.csv,0.16405015,0.02341523551082179,Yes,1_60_0.75_100_14.csv,0.3670033785628013,0.019601739670070204,Yes,,,,,2_20_1_50_10.csv,0.4940644130068664,-0.028710236596775088,No,,
1_20_2_175_6.csv,0.16405015,0.02341523551082179,Yes,1_60_0.75_100_16.csv,0.3670033785628013,0.019601739670070204,Yes,,,,,2_20_1_50_12.csv,0.4940644130068664,-0.028710236596775088,No,,
1_20_2_175_8.csv,0.16405015,0.02341523551082179,Yes,1_60_0.75_100_18.csv,0.3670033785628013,0.019601739670070204,Yes,,,,,2_20_1_50_14.csv,0.4940644130068664,-0.028710236596775088,No,,
3_20_2_175_10.csv,0.16405015,0.02341523551082179,Yes,1_60_0.75_100_20.csv,0.3670033785628013,0.019601739670070204,Yes,,,,,2_20_1_50_16.csv,0.4940644130068664,-0.028710236596775088,No,,
3_20_2_175_12.csv,0.16405015,0.02341523551082179,Yes,1_60_0.75_100_4.csv,0.3670033785628013,0.019601739670070204,Yes,,,,,2_20_1_50_18.csv,0.4940644130068664,-0.028710236596775088,No,,
3_20_2_175_14.csv,0.16405015,0.02341523551082179,Yes,1_60_0.75_100_6.csv,0.3670033785628013,0.019601739670070204,Yes,,,,,2_20_1_50_20.csv,0.4940644130068664,-0.028710236596775088,No,,
3_20_2_175_16.csv,0.16405015,0.02341523551082179,Yes,1_60_0.75_100_8.csv,0.3670033785628013,0.019601739670070204,Yes,,,,,2_20_1_50_8.csv,0.4940644130068664,-0.028710236596775088,No,,
3_20_2_175_18.csv,0.16405015,0.02341523551082179,Yes,3_60_0.75_100_10.csv,0.3670033785628013,0.019601739670070204,Yes,,,,,2_20_1_50_6.csv,0.49406434818932365,-0.025007831211862896,No,,
3_20_2_175_20.csv,0.16405015,0.02341523551082179,Yes,3_60_0.75_100_12.csv,0.3670033785628013,0.019601739670070204,Yes,,,,,2_20_0.75_175_10.csv,0.4885047643347833,-0.009817105255136911,No,,
3_20_2_175_4.csv,0.16405015,0.02341523551082179,Yes,3_60_0.75_100_14.csv,0.3670033785628013,0.019601739670070204,Yes,,,,,2_20_0.75_175_12.csv,0.4885047643347833,-0.009817105255136911,No,,
3_20_2_175_6.csv,0.16405015,0.02341523551082179,Yes,3_60_0.75_100_16.csv,0.3670033785628013,0.019601739670070204,Yes,,,,,2_20_0.75_175_14.csv,0.4885047643347833,-0.009817105255136911,No,,
3_20_2_175_8.csv,0.16405015,0.02341523551082179,Yes,3_60_0.75_100_18.csv,0.3670033785628013,0.019601739670070204,Yes,,,,,2_20_0.75_175_16.csv,0.4885047643347833,-0.009817105255136911,No,,
2_60_1.25_150_6.csv,0.162845975,0.22156195890005392,Yes,3_60_0.75_100_20.csv,0.3670033785628013,0.019601739670070204,Yes,,,,,2_20_0.75_175_18.csv,0.4885047643347833,-0.009817105255136911,No,,
2_60_1.25_175_6.csv,0.162845975,0.22156195890005392,Yes,3_60_0.75_100_4.csv,0.3670033785628013,0.019601739670070204,Yes,,,,,2_20_0.75_175_20.csv,0.4885047643347833,-0.009817105255136911,No,,
2_40_1_50_6.csv,0.16217341259999998,0.24206917026465347,Yes,3_60_0.75_100_6.csv,0.3670033785628013,0.019601739670070204,Yes,,,,,2_20_0.75_175_6.csv,0.4885047643347833,-0.009817105255136911,No,,
2_40_1_50_8.csv,0.161840675,0.25038493806700973,Yes,3_60_0.75_100_8.csv,0.3670033785628013,0.019601739670070204,Yes,,,,,2_20_0.75_175_8.csv,0.4885047643347833,-0.009817105255136911,No,,
2_60_1.25_100_6.csv,0.1587344,0.20655089113282699,Yes,1_60_0.75_75_4.csv,0.3576930586099954,-0.005895120297709935,No,,,,,2_20_0.75_225_10.csv,0.48850472727772326,-0.025740944553300338,No,,
2_60_1.25_125_6.csv,0.1587344,0.22156194109067878,Yes,3_60_0.75_75_4.csv,0.3576930586099954,-0.005895120297709935,No,,,,,2_20_0.75_225_12.csv,0.48850472727772326,-0.025740944553300338,No,,
2_40_1_50_10.csv,0.15644451259999997,0.2503849388197875,Yes,1_60_0.75_75_10.csv,0.35769304539060176,-0.005895136338850544,No,,,,,2_20_0.75_225_14.csv,0.48850472727772326,-0.025740944553300338,No,,
2_40_1_50_12.csv,0.15644451259999997,0.2503849388197875,Yes,1_60_0.75_75_12.csv,0.35769304539060176,-0.005895136338850544,No,,,,,2_20_0.75_225_16.csv,0.48850472727772326,-0.025740944553300338,No,,
2_40_1_50_14.csv,0.15644451259999997,0.2503849388197875,Yes,1_60_0.75_75_14.csv,0.35769304539060176,-0.005895136338850544,No,,,,,2_20_0.75_225_18.csv,0.48850472727772326,-0.025740944553300338,No,,
2_40_1_50_16.csv,0.15644451259999997,0.2503849388197875,Yes,1_60_0.75_75_16.csv,0.35769304539060176,-0.005895136338850544,No,,,,,2_20_0.75_225_20.csv,0.48850472727772326,-0.025740944553300338,No,,
2_40_1_50_18.csv,0.15644451259999997,0.2503849388197875,Yes,1_60_0.75_75_18.csv,0.35769304539060176,-0.005895136338850544,No,,,,,2_20_0.75_225_6.csv,0.48850472727772326,-0.025740944553300338,No,,
2_40_1_50_20.csv,0.15644451259999997,0.2503849388197875,Yes,1_60_0.75_75_20.csv,0.35769304539060176,-0.005895136338850544,No,,,,,2_20_0.75_225_8.csv,0.48850472727772326,-0.025740944553300338,No,,
2_20_2_50_4.csv,0.15635548759999998,0.1490944136649237,Yes,1_60_0.75_75_6.csv,0.35769304539060176,-0.005895136338850544,No,,,,,2_20_0.75_200_10.csv,0.48850469354164666,-0.027427519336393168,No,,
1_20_2_125_10.csv,0.15528685,0.030840882515071978,Yes,1_60_0.75_75_8.csv,0.35769304539060176,-0.005895136338850544,No,,,,,2_20_0.75_200_12.csv,0.48850469354164666,-0.027427519336393168,No,,
1_20_2_125_12.csv,0.15528685,0.030840882515071978,Yes,3_60_0.75_75_10.csv,0.35769304539060176,-0.005895136338850544,No,,,,,2_20_0.75_200_14.csv,0.48850469354164666,-0.027427519336393168,No,,
1_20_2_125_14.csv,0.15528685,0.030840882515071978,Yes,3_60_0.75_75_12.csv,0.35769304539060176,-0.005895136338850544,No,,,,,2_20_0.75_200_16.csv,0.48850469354164666,-0.027427519336393168,No,,
1_20_2_125_16.csv,0.15528685,0.030840882515071978,Yes,3_60_0.75_75_14.csv,0.35769304539060176,-0.005895136338850544,No,,,,,2_20_0.75_200_18.csv,0.48850469354164666,-0.027427519336393168,No,,
1_20_2_125_18.csv,0.15528685,0.030840882515071978,Yes,3_60_0.75_75_16.csv,0.35769304539060176,-0.005895136338850544,No,,,,,2_20_0.75_200_20.csv,0.48850469354164666,-0.027427519336393168,No,,
1_20_2_125_20.csv,0.15528685,0.030840882515071978,Yes,3_60_0.75_75_18.csv,0.35769304539060176,-0.005895136338850544,No,,,,,2_20_0.75_200_6.csv,0.48850469354164666,-0.027427519336393168,No,,
1_20_2_125_4.csv,0.15528685,0.030840882515071978,Yes,3_60_0.75_75_20.csv,0.35769304539060176,-0.005895136338850544,No,,,,,2_20_0.75_200_8.csv,0.48850469354164666,-0.027427519336393168,No,,
1_20_2_125_6.csv,0.15528685,0.030840882515071978,Yes,3_60_0.75_75_6.csv,0.35769304539060176,-0.005895136338850544,No,,,,,2_20_1_75_10.csv,0.4862685380863576,-0.023666378750374084,No,,
1_20_2_125_8.csv,0.15528685,0.030840882515071978,Yes,3_60_0.75_75_8.csv,0.35769304539060176,-0.005895136338850544,No,,,,,2_20_1_75_12.csv,0.4862685380863576,-0.023666378750374084,No,,
3_20_2_125_10.csv,0.15528685,0.030840882515071978,Yes,2_40_1.75_50_4.csv,0.35473674805689465,-0.04257778264992493,No,,,,,2_20_1_75_14.csv,0.4862685380863576,-0.023666378750374084,No,,
3_20_2_125_12.csv,0.15528685,0.030840882515071978,Yes,2_40_1.25_150_12.csv,0.3470192974725142,-0.031523878418592534,No,,,,,2_20_1_75_16.csv,0.4862685380863576,-0.023666378750374084,No,,
3_20_2_125_14.csv,0.15528685,0.030840882515071978,Yes,2_40_1.25_150_14.csv,0.34701928498562074,-0.0315238776063987,No,,,,,2_20_1_75_18.csv,0.4862685380863576,-0.023666378750374084,No,,
3_20_2_125_16.csv,0.15528685,0.030840882515071978,Yes,2_40_1.25_150_16.csv,0.34701928498562074,-0.0315238776063987,No,,,,,2_20_1_75_20.csv,0.4862685380863576,-0.023666378750374084,No,,
3_20_2_125_18.csv,0.15528685,0.030840882515071978,Yes,2_40_1.25_150_18.csv,0.34701928498562074,-0.0315238776063987,No,,,,,2_20_1_75_8.csv,0.4862685380863576,-0.023666378750374084,No,,
3_20_2_125_20.csv,0.15528685,0.030840882515071978,Yes,2_40_1.25_150_20.csv,0.34701928498562074,-0.0315238776063987,No,,,,,2_20_1_75_6.csv,0.48626848302771986,-0.019854944805008358,No,,
3_20_2_125_4.csv,0.15528685,0.030840882515071978,Yes,2_40_1.25_150_10.csv,0.34701924854473637,-0.031523903445137356,No,,,,,2_80_0.75_225_6.csv,0.47534524467957895,0.028396430315617283,Yes,,
3_20_2_125_6.csv,0.15528685,0.030840882515071978,Yes,2_40_1.25_150_8.csv,0.34701924854473637,-0.02964776218286835,No,,,,,2_20_1.25_50_4.csv,0.4631060140924835,-0.027175059016264047,No,,
3_20_2_125_8.csv,0.15528685,0.030840882515071978,Yes,1_40_1.25_50_10.csv,0.34379276471400294,-0.07021395507918501,No,,,,,2_60_0.75_50_4.csv,0.46850385563446706,0.0004856333949733671,Yes,,
2_60_1.75_125_10.csv,0.15233370000000002,0.1552553729603498,Yes,1_40_1.25_50_12.csv,0.34379276471400294,-0.07021395507918501,No,,,,,2_60_0.75_75_4.csv,0.46850384847484994,0.012303095489235047,Yes,,
2_60_1.75_150_10.csv,0.15233370000000002,0.1552553729603498,Yes,1_40_1.25_50_14.csv,0.34379276471400294,-0.07021395507918501,No,,,,,2_20_1_50_4.csv,0.46118045618217274,0.014057670323715455,Yes,,
2_60_1.75_175_10.csv,0.15233370000000002,0.1552553729603498,Yes,1_40_1.25_50_16.csv,0.34379276471400294,-0.07021395507918501,No,,,,,2_20_1.25_50_6.csv,0.4590680091135819,-0.0434149555271692,No,,
1_20_1.75_175_10.csv,0.1512786126,0.07578233210090969,Yes,1_40_1.25_50_18.csv,0.34379276471400294,-0.07021395507918501,No,,,,,2_20_1.25_75_4.csv,0.45906677563790854,-0.016916558076864527,No,,
1_20_1.75_175_12.csv,0.1512786126,0.07578233210090969,Yes,1_40_1.25_50_20.csv,0.34379276471400294,-0.07021395507918501,No,,,,,2_20_0.75_175_4.csv,0.45826133241667744,0.00803844161276926,Yes,,
1_20_1.75_175_14.csv,0.1512786126,0.07578233210090969,Yes,1_40_1.25_50_4.csv,0.34379276471400294,-0.07021395507918501,No,,,,,2_20_0.75_225_4.csv,0.4582612501253896,-0.00938036262446082,No,,
1_20_1.75_175_16.csv,0.1512786126,0.07578233210090969,Yes,1_40_1.25_50_6.csv,0.34379276471400294,-0.07021395507918501,No,,,,,2_20_0.75_200_4.csv,0.45826122277222914,-0.011225299940233545,No,,
1_20_1.75_175_18.csv,0.1512786126,0.07578233210090969,Yes,1_40_1.25_50_8.csv,0.34379276471400294,-0.07021395507918501,No,,,,,2_40_0.75_50_6.csv,0.464410023213064,0.022881599433542326,Yes,,
1_20_1.75_175_20.csv,0.1512786126,0.07578233210090969,Yes,3_40_1.25_50_10.csv,0.34379276471400294,-0.07021395507918501,No,,,,,2_40_0.75_50_10.csv,0.4644100470349117,0.02946455144848379,Yes,,
1_20_1.75_175_4.csv,0.1512786126,0.07578233210090969,Yes,3_40_1.25_50_12.csv,0.34379276471400294,-0.07021395507918501,No,,,,,2_40_0.75_50_12.csv,0.4644100470349117,0.02946455144848379,Yes,,
1_20_1.75_175_6.csv,0.1512786126,0.07578233210090969,Yes,3_40_1.25_50_14.csv,0.34379276471400294,-0.07021395507918501,No,,,,,2_40_0.75_50_14.csv,0.4644100470349117,0.02946455144848379,Yes,,
1_20_1.75_175_8.csv,0.1512786126,0.07578233210090969,Yes,3_40_1.25_50_16.csv,0.34379276471400294,-0.07021395507918501,No,,,,,2_40_0.75_50_16.csv,0.4644100470349117,0.02946455144848379,Yes,,
3_20_1.75_175_10.csv,0.1512786126,0.07578233210090969,Yes,3_40_1.25_50_18.csv,0.34379276471400294,-0.07021395507918501,No,,,,,2_40_0.75_50_18.csv,0.4644100470349117,0.02946455144848379,Yes,,
3_20_1.75_175_12.csv,0.1512786126,0.07578233210090969,Yes,3_40_1.25_50_20.csv,0.34379276471400294,-0.07021395507918501,No,,,,,2_40_0.75_50_20.csv,0.4644100470349117,0.02946455144848379,Yes,,
3_20_1.75_175_14.csv,0.1512786126,0.07578233210090969,Yes,3_40_1.25_50_4.csv,0.34379276471400294,-0.07021395507918501,No,,,,,2_40_0.75_50_8.csv,0.4644099626326339,0.029464598657955657,Yes,,
3_20_1.75_175_16.csv,0.1512786126,0.07578233210090969,Yes,3_40_1.25_50_6.csv,0.34379276471400294,-0.07021395507918501,No,,,,,2_20_1.25_75_6.csv,0.4550534576300006,-0.03627722860223422,No,,
3_20_1.75_175_18.csv,0.1512786126,0.07578233210090969,Yes,3_40_1.25_50_8.csv,0.34379276471400294,-0.07021395507918501,No,,,,,2_100_1_100_6.csv,0.4610279962623881,0.018431074235717448,Yes,,
3_20_1.75_175_20.csv,0.1512786126,0.07578233210090969,Yes,1_40_1_150_10.csv,0.3430773024483918,-0.046004245837053814,No,,,,,2_100_1_50_6.csv,0.4610279962623881,0.018431074235717448,Yes,,
3_20_1.75_175_4.csv,0.1512786126,0.07578233210090969,Yes,1_40_1_150_12.csv,0.3430773024483918,-0.046004245837053814,No,,,,,2_100_1_75_6.csv,0.4610279962623881,0.018431074235717448,Yes,,
3_20_1.75_175_6.csv,0.1512786126,0.07578233210090969,Yes,1_40_1_150_14.csv,0.3430773024483918,-0.046004245837053814,No,,,,,2_100_1_150_6.csv,0.46102798494690556,0.04074232197634882,Yes,,
3_20_1.75_175_8.csv,0.1512786126,0.07578233210090969,Yes,1_40_1_150_16.csv,0.3430773024483918,-0.046004245837053814,No,,,,,2_100_1_200_6.csv,0.4610279838993496,0.02078022542666644,Yes,,
2_60_1.5_175_16.csv,0.15041717500000001,0.16629114997003214,Yes,1_40_1_150_18.csv,0.3430773024483918,-0.046004245837053814,No,,,,,2_100_1_225_6.csv,0.46102796115361133,0.017838918475200038,Yes,,
2_60_1.25_150_10.csv,0.14829342499999998,0.15476054421641752,Yes,1_40_1_150_20.csv,0.3430773024483918,-0.046004245837053814,No,,,,,2_100_1_175_6.csv,0.4610279544494143,0.02966732266245144,Yes,,
2_60_1.25_175_10.csv,0.14829342499999998,0.15476054421641752,Yes,1_40_1_150_4.csv,0.3430773024483918,-0.046004245837053814,No,,,,,2_100_1_125_6.csv,0.4610279362914315,0.037099030763083185,Yes,,
2_60_1.5_150_10.csv,0.147693925,0.17931479533328054,Yes,1_40_1_150_6.csv,0.3430773024483918,-0.046004245837053814,No,,,,,2_20_1_75_4.csv,0.4537539062937407,0.001447762990578471,Yes,,
2_60_1.25_50_10.csv,0.14617607500000002,0.15476055068219258,Yes,1_40_1_150_8.csv,0.3430773024483918,-0.046004245837053814,No,,,,,2_60_0.75_125_4.csv,0.458855776730402,0.042598303174235394,Yes,,
2_60_1.25_75_10.csv,0.14617607500000002,0.15476055068219258,Yes,3_40_1_150_10.csv,0.3430773024483918,-0.046004245837053814,No,,,,,2_60_0.75_150_4.csv,0.45885566558642943,0.00950991808408908,Yes,,
1_20_1.75_150_10.csv,0.1447465126,0.08528387207824652,Yes,3_40_1_150_12.csv,0.3430773024483918,-0.046004245837053814,No,,,,,2_80_0.75_100_6.csv,0.4570533948770785,0.025308304063667082,Yes,,
1_20_1.75_150_12.csv,0.1447465126,0.08528387207824652,Yes,3_40_1_150_14.csv,0.3430773024483918,-0.046004245837053814,No,,,,,2_80_0.75_50_6.csv,0.4570533948770785,0.025308304063667082,Yes,,
1_20_1.75_150_14.csv,0.1447465126,0.08528387207824652,Yes,3_40_1_150_16.csv,0.3430773024483918,-0.046004245837053814,No,,,,,2_80_0.75_75_6.csv,0.4570533948770785,0.025308304063667082,Yes,,
1_20_1.75_150_16.csv,0.1447465126,0.08528387207824652,Yes,3_40_1_150_18.csv,0.3430773024483918,-0.046004245837053814,No,,,,,2_80_0.75_125_6.csv,0.4570532748997452,0.044564060651203885,Yes,,
1_20_1.75_150_18.csv,0.1447465126,0.08528387207824652,Yes,3_40_1_150_20.csv,0.3430773024483918,-0.046004245837053814,No,,,,,2_60_0.75_175_4.csv,0.4555586852461563,-0.00199500573915811,No,,
1_20_1.75_150_20.csv,0.1447465126,0.08528387207824652,Yes,3_40_1_150_4.csv,0.3430773024483918,-0.046004245837053814,No,,,,,2_60_0.75_200_4.csv,0.4555586810420105,-0.008415003153780194,No,,
1_20_1.75_150_4.csv,0.1447465126,0.08528387207824652,Yes,3_40_1_150_6.csv,0.3430773024483918,-0.046004245837053814,No,,,,,2_20_1.25_50_10.csv,0.43368182026500596,-0.043414940826432345,No,,
1_20_1.75_150_6.csv,0.1447465126,0.08528387207824652,Yes,3_40_1_150_8.csv,0.3430773024483918,-0.046004245837053814,No,,,,,2_20_1.25_50_12.csv,0.43368182026500596,-0.043414940826432345,No,,
1_20_1.75_150_8.csv,0.1447465126,0.08528387207824652,Yes,2_40_1.25_150_4.csv,0.3409706099445825,-0.024967253440834655,No,,,,,2_20_1.25_50_14.csv,0.43368182026500596,-0.043414940826432345,No,,
